"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Joan Chen","Alice Chan, Joan Chen","Joan Chen, Yan Geling, Yan Geling","Stratosphere Entertainment","Good Machine, Whispering Steppes L.P.","R (Strong Sexual Content)","Drama","Chinese","May 7, 1998, Original","$1.0M","1h 39m","Surround, Dolby Stereo","Flat (1.66:1)","During the Cultural Revolution in China, Mao Zadong's regime sends countless adolescents, including a bright young girl named Xiu Xiu (Lu Lu), to rural lands in order to participate in various kinds of physical labor. Xiu Xiu is torn away from her caring relatives and close friends to live and work with Lao Jin (Lopsang), a rancher. Though he treats Xiu Xiu kindly, she yearns for her old life and eventually turns to a degrading life of prostitution in hopes of earning the means to return home.",96,84,"Xiu Xiu: The Sent-Down Girl"
