"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Willard Carroll","Willard Carroll, Charles Salmon, Thomas L. Wilhite","Willard Carroll","Becker Films Intl.","PG-13 (Brief Strong Language)","Romance, Comedy, Musical","English","Jul 29, 2008","1h 52m","A prickly American actress (Ali Larter) falls under the spell of India's film industry.",30,40,"Marigold"
