"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Brent Maddock","Nancy Roberts, S.S. Wilson","S.S. Wilson, Brent Maddock, Nancy Roberts, John Whelpley","Universal/Universal Int","PG","Action, Adventure, Horror, Sci-Fi, Mystery & Thriller","English","Aug 10, 2016","1h 44m","Surround","Legendary monster-killer Burt Gummer (Michael Gross) has returned to Perfection, Nev., scene of the original attacks by the worm creatures with razor teeth known as graboids. Sure enough, the creatures attack again, only now they're split into graboids, shriekers and a new mutation known as ass-blasters, which are propelled into flight by combustible flatulence. It's up to Burt, Jack Sawyer (Matthew Seth Wilson) and other locals to save their town from destruction.",80,34,"Tremors 3: Back to Perfection"
