"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Hélène Angel","Hélène Cases","Hélène Angel, Yann Coridian","Lionceau Films, France 2 Cinéma, StudioCanal","Drama","French (France)","Aug 15, 2017","1h 45m","Florence, a single mother and motivated elementary school teacher, works diligently to push her students to succeed in the classroom. Her life is changed when a new student arrives, and her son demands to live with his father.",100,71,"Elementary"
