"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Akira Kurosawa","Yoichi Matsue, Nikolai Sizov","Akira Kurosawa, Yuri Nagibin","New World Pictures","Atelier 41, Satra","G","Adventure, Drama","Russian","Jan 1, 1975, Wide","Feb 8, 2017","2h 20m","Scope (2.35:1)","""Dersu Uzala"" is epic in form yet intimate in scope. Set in the forests of Eastern Siberia at the turn of the century, it is a portrait of the friendship that grows between an aging hunter and a Russian surveyor. A romantic hymn to nature and the human spirit, it boasts a performance by Maxim Munzuk as the wise and wizened old man of the Taiga.",73,94,"Dersu Uzala"
