"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Robert Lord, Hal B. Wallis","Robert Buckner","Warner Brothers/Seven Arts","Western","English","Apr 1, 1939, Limited","Sep 1, 2008","1h 44m","In 1872, Dodge City, Kansas is the epicenter of cattle drives and lawlessness. Run by Jeff Surrett (Bruce Cabot), Dodge City isn't safe for anyone or anything. When Wade Hatton (Errol Flynn) arrives for a cattle drive, he's moved by the violent death of a young boy to take up the post of sheriff and take back the town from Surrett and his cohorts. But first he must contend with the rowdy townsfolk who, having been so long without law, desire to take the law into their own hands.",100,75,"Dodge City"
