"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Trevor Nunn","Peter Snell","David Edgar","PG-13","History, Drama","English","Jun 15, 2011","$132.0K","2h 22m","Surround","King Henry VIII has died, and his only heir, a young Edward VI (Warren Saire), is dying too. Minister John Dudley (John Wood) doesn't want the Roman Catholic Princess Mary (Jane Lapotaire) to become queen, as that would end the Protestant Reformation. Dudley plots to keep Edward alive long enough to name Lady Jane Grey (Helena Bonham Carter) as his heir and also marries Jane to his son, Guilford (Cary Elwes). Jane and Guilford soon fall in love, but the kingdom doesn't believe they should rule.",56,77,"Lady Jane"
