"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Peter Markle","Peter Bart, Peter Markle, Patrick Wells","Peter Markle","United Artists, Guber-Peters Company","R","Drama","English","May 22, 2001","$14.1M","1h 49m","Surround","Dean Youngblood (Rob Lowe) is an exceptionally skilled young ice hockey player trying to make a name in the Canadian Junior Hockey circuit and impress scouts from the National Hockey League. However, he becomes bullied by goon Carl Racki (George Finn), a dirty player who has injured Dean's teammate and friend, Derek (Patrick Swayze). After Dean returns to his childhood home deflated, his father (Eric Nesterenko) tries to toughen up the hockey prodigy for a rematch with Racki.",44,69,"Youngblood"
