"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anton Corbijn","Iain Canning, Emile Sherman, Christina Piovesan, Benito Mueller, Wolfgang Mueller","Luke Davies","Cinedigm","See-Saw Films","R (Some Sexuality/Nudity|Language)","Biography, History, Drama","English","Dec 4, 2015, Limited","Dec 7, 2016","1h 52m","In 1955, young photographer Dennis Stock (Robert Pattinson) develops a close bond with actor James Dean (Dane DeHaan) while shooting pictures of the rising Hollywood star.",64,45,"Life"
