"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bill Forsyth","Robert F. Colesberry","Columbia Pictures","Columbia Pictures Corporation","PG","Comedy, Drama","English","Dec 25, 1987, Original","May 25, 2010","1h 57m","Surround, Stereo","Lucille (Andrea Burchill) and Ruth (Sara Walker) come to live with their off-the-wall Aunt Sylvie (Christine Lahti) after their mother kills herself. From sleeping on park benches to methodically stacking tin cans into pyramids, Sylvie's quirks are at first hard to get used to. While Ruth eventually grows fond of the woman's irrepressible spirit, Lucille starts to resent her aunt's behavior -- especially when it brands them as outcasts among their small town's perplexed residents.",93,84,"Housekeeping"
