"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Josh Ruben","Jason Altman, Margaret Boykin, Andrew Lieberman, Natalie Metzger, Matt Miller, Benjamin Wiessner","Mishna Wolff","IFC Films","Ubisoft Film and Television, Vanishing Angle, Ubisoft","R (Some Bloody Violence|Sexual References|Language Throughout)","Comedy, Horror, Mystery & Thriller","English","Jun 25, 2021, Limited","Jul 2, 2021","$575.6K","1h 37m","After a proposed pipeline creates divisions within the small town of Beaverfield, and a snowstorm traps its residents together inside the local inn, newly arrived forest ranger FINN (Sam Richardson) and postal worker CECILY (Milana Vayntrub) must try to keep the peace and uncover the truth behind a mysterious creature that has begun terrorizing the community.",86,80,"Werewolves Within"
