"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Thorpe","Everett Riskin","Metro-Goldwyn-Mayer","Comedy, Drama","English","Jan 25, 1945, Original","Oct 1, 2014","1h 40m","Famous retired detective Nick Charles (William Powell) takes his wife, Nora (Myrna Loy), and their dog, Asta, to visit Nick's parents in their small, quiet town. Determined that Nick's father respect Nick's profession, Nora urges him to find a crime to investigate, unaware that Nick's presence has already frightened spy Edgar Draque (Leon Ames) into action. After Nora buys a painting for Nick's birthday and the artist is murdered, Nick discovers that the murder is connected to espionage.",75,79,"The Thin Man Goes Home"
