"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Seth A. Smith","Nancy Urich","Darcy Spidle","Horror, Mystery & Thriller","English","Sep 6, 2018","1h 39m","A woman and her small child are enfolded in an atmosphere of dread after moving to a remote estate on the coast.",65,67,"The Crescent"
