"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Rymer","Timothy White, Jonathan Shteinman","Michael Rymer","R","Romance","English","May 22, 2017","$124.9K","1h 44m","Surround","Harry (John Lynch) is a patient being treated for schizophrenia at a psychiatric clinic. He meets Kate (Jacqueline McKenzie), another schizophrenic, during their group therapy sessions. They quickly launch into a passionate affair. The intensity of their love stems from their conviction that they were made for one another. After they move in together, they believe their love is so powerful that it will enable them to discontinue their medication. But once they do this, disaster overwhelms them.",92,80,"Angel Baby"
