"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Nick Hamm","Peter Morgan","Nirvana Films S.A., Alpha Filmes, Channel Four Films, Wanda Distribución, Miramax Films, BIM Distribuzione, Amuse Video Inc., RCV Film Distribution","Channel Four Films, Banshee","PG-13","Romance, Comedy","English","Aug 27, 1999, Wide","Apr 14, 2016","$94.2K","1h 28m","Surround, Dolby Digital","Flat (1.37:1)","Bored with her job at a Minneapolis car rental agency, restless Martha (Monica Potter) impetuously takes a trip to London. On her adventure Martha encounters three Englishmen who -- coincidentally -- all know each other. There's music bigwig Daniel (Tom Hollander), card champion Laurence (Joseph Fiennes) and aspiring actor Frank (Rufus Sewell). All three men end up pursuing Martha, oblivious of each other -- which, of course, results in an elaborate romantic entanglement.",40,60,"The Very Thought of You"
