"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Schlesinger","Joseph Janni","Frederic Raphael","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","PG","Romance, Drama","English","Oct 18, 1967, Original","Apr 1, 2012","2h 49m","Based on Thomas Hardy's renowned novel, this British drama focuses on Bathsheba Everdene (Julie Christie), a beautiful young woman who inherits a picturesque farm from her uncle and is determined to run it herself. Three very different suitors -- Francis Troy (Terence Stamp), an intense soldier; William Boldwood (Peter Finch), a middle-aged farmer; and Gabriel Oak (Alan Bates), a shepherd of modest means -- all contend for Bathsheba's hand, and conflict is inevitable.",64,77,"Far From the Madding Crowd"
