"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Antoine Fuqua","Alan Siegel, Ed Cathell III, Danny Lerner","Creighton Rothenberger, Katrin Benedikt","FilmDistrict","Millennium Films","R (Strong Violence|Language Throughout)","Action, Mystery & Thriller","English","Mar 22, 2013, Wide","Sep 7, 2014","$98.9M","2h 0m","Datasat, Dolby Digital","The unthinkable happens when heavily armed and highly trained terrorists launch a bold daytime attack on the White House. The building is overrun, and President Benjamin Asher (Aaron Eckhart) and his staff are taken hostage. Luckily for Asher, former presidential security officer Mike Banning (Gerard Butler) is on the scene. With time running out, it's up to Banning to locate Asher's son before the extremists do and rescue the president before his captors unleash their ultimate plan.",50,66,"Olympus Has Fallen"
