"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Greg Spence","W.K. Border","Dimension Films","R","Horror","English","May 23, 2016","1h 23m","Surround","Evil angel Gabriel (Christopher Walken) rises from hell to declare war on God and humanity. To win the spiritual war, Gabriel has to kill Los Angeles nurse Valerie Rosales (Jennifer Beals) -- and, more importantly, her unborn half-angel baby. Helping Gabriel track Rosales down is a suicidal teenager (Brittany Murphy). Meanwhile, good angel Danyael (Russell Wong) marshals all his heavenly powers to protect Rosales and her child from Gabriel's clutches.",33,44,"The Prophecy II"
