"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Mulligan","Robert Arthur, Raoul Walsh","Stanley Shapiro, Maurice Richlin","Universal Pictures","Universal/Universal Int","Romance, Comedy","English","Aug 9, 1961, Original","May 6, 2003","1h 52m","American mogul Robert Talbot (Rock Hudson) customarily spends the month of September in his lush Italian villa. But this year he arrives early and gets a surprise -- his money-grubbing overseer has turned the villa into a hotel in his absence. Infuriated, Talbot is ready to kick his teenage guests out at first -- until he unexpectedly takes on the role of chaperon. Meanwhile, the playboy fights to save his on-the-rocks relationship with feisty Italian Lisa Fellini (Gina Lollobrigida).",86,78,"Come September"
