"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ida Lupino","Collier Young","The Filmakers Group","Drama","English","Dec 3, 1953, Limited","Aug 11, 2016","1h 20m","San Francisco businessman Harry Graham (Edmond O'Brien) and his wife and business partner, Eve (Joan Fontaine), are in the process of adopting a child. When private investigator Jordan (Edmund Gwenn) uncovers the fact that Graham has another wife, Phyllis (Ida Lupino), and a small child in Los Angeles, he confesses everything. In flashback, Graham tells of the strains in his marriage with Eve and how he found himself falling for the kind-hearted waitress Phyllis while on a business trip.",73,50,"The Bigamist"
