"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bryan Forbes, Ken Hughes","James Woolf","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer","Drama","English","Sep 23, 1964, Wide","Jan 1, 2009","1h 38m","Mono","Adapted from W. Somerset Maugham's novel, this saga of unrequited love follows club-footed English art student Philip Carey (Laurence Harvey) in his quest to win the love of slatternly waitress Mildred Rogers (Kim Novak), a vulgar beauty who holds Philip's deformity in contempt. Giving up art for medicine and vowing to shake his unhealthy obsession with Mildred, Philip romances a supportive writer -- but when pregnant and abandoned Mildred appears, Philip's self-destructive feelings return.",50,52,"Of Human Bondage"
