"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alan Rudolph","Sydney Pollack","TriStar Pictures","R","Musical","English","Oct 14, 1984, Limited","May 24, 2020","1h 34m","Surround","Doc Jenkins (Willie Nelson) is a country music star who's become fed up with the industry. With some help from Blackie Buck (Kris Kristofferson), his old partner, and Gilda (Lesley Ann Warren), a rising star he's been mentoring, he tries to get back at Rodeo Rocky (Richard Sarafian), a ruthless promoter who's swindled him out of the publishing rights to his songs. Doc also sets out to get back together with his kindly ex-wife, Honey (Melinda Dillon).",89,43,"Songwriter"
