"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Nick Castle","Marty Katz","Chris Matheson","Mandeville Films, Touchstone Pictures, Marty Katz Productions","PG-13","Comedy","English","Feb 16, 1996, Limited","Mar 1, 2013","$12.8M","1h 36m","Surround","All Martha (Ellen DeGeneres) wants is to get married, but she just can't seem to find the right man. On Valentine's Day, Martha is drinking alone at a bar when Whitman Crawford (Bill Pullman) walks in. With his good looks and charm, he is everything Martha has ever wanted in a husband. It isn't until they are deeply involved with each other, however, that Martha learns of Whitman's dark side. She tries to break up with him, but that proves more difficult than she ever could have imagined.",6,26,"Mr. Wrong"
