"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Paul Greengrass","Patrick Crowley, Frank Marshall, Paul L. Sandberg","Tony Gilroy, Robert Ludlum","Universal Pictures","Universal Pictures, Hypnotic, Kennedy/Marshall","PG-13 (Intense Action Scenes|Brief Language|Violence)","Action, Mystery & Thriller","English","Jul 23, 2004, Wide","Nov 17, 2015","$176.0M","1h 48m","Surround, Dolby SRD, DTS, SDDS","Scope (2.35:1)","Jason Bourne is living in India when he is framed by Russian agent Kirill for the theft of millions from the CIA; Kirill begins to pursue Bourne, intending to assassinate him -- but while Bourne and his girlfriend, Marie, are on the run, a shot meant for him kills her instead; vowing revenge, Bourne sets out to prove his innocence and bring the culprits to justice, but he has to evade CIA head Pamela Landry, who is convinced he is guilty.",82,90,"The Bourne Supremacy"
