"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mike Figgis","Ridley Scott, Mimi Polk Gitlin","Ronald Harwood","R","Drama","English","Jun 15, 2011","$172.1K","1h 37m","Stereo, Surround","A British schoolmaster (Albert Finney) retires with dignity, despite illness and an unfaithful wife (Greta Scacchi).",78,79,"The Browning Version"
