"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Gordon Parks","Joel Freeman","Ernest Tidyman, Ernest Tidyman, John D. F. Black","Metro-Goldwyn-Mayer","Metro Goldwyn Mayer, Shaft Productions Ltd.","R","Crime, Drama","English","Jul 2, 1971, Wide","Jan 1, 2008","1h 40m","Flat (1.85:1)","John Shaft (Richard Roundtree) is the ultimate in suave black detectives. He first finds himself up against Bumpy (Moses Gunn), the leader of the black crime mob, then against black nationals, and finally working with both against the white mafia who are trying to blackmail Bumpy by kidnapping his daughter.",88,68,"Shaft"
