"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sidney Lumet","Rob Cohen","Joel Schumacher","Universal Pictures, Motown Productions","G","Kids & Family, Musical, Adventure, Fantasy","English","Oct 24, 1978, Original","May 8, 2015","2h 13m","Surround","When Harlem schoolteacher Dorothy (Diana Ross) tries to save her dog from a storm, she's miraculously whisked away to an urban fantasy land called Oz. After accidentally killing the Wicked Witch of the East upon her arrival, Dorothy is told about the Wiz (Richard Pryor), a wizard who can help her get back to Manhattan. As Dorothy goes in search of the Wiz, she's joined by the Scarecrow (Michael Jackson), the Tin Man (Nipsey Russell) and the Cowardly Lion (Ted Ross).",44,65,"The Wiz"
