"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Robert Wise","Robert Wise","Oscar Hammerstein II, Richard Rodgers, Howard Lindsay, Russel Crouse, Ernest Lehman","20th Century Fox","Twentieth Century Fox, Argyle Enterprises","G","Kids & Family, Musical","English","Mar 2, 1965, Wide","Aug 24, 1990","Nov 19, 2015","$109.0K","2h 54m","Stereo, Magnetic Stereo 6 Track","Scope (2.35:1)","A tuneful, heartwarming story, it is based on the real life story of the Von Trapp Family singers, one of the world's best-known concert groups in the era immediately preceding World War II. Julie Andrews plays the role of Maria, the tomboyish postulant at an Austrian abbey who becomes a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",83,91,"The Sound of Music"
