"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Walter Hill","Lawrence Gordon, Joel Silver","Universal Pictures, RKO Pictures","PG","Fantasy, Adventure, Action","English","Jun 1, 1984, Original","Sep 11, 2015","1h 38m","Surround","Raven Shaddock (Willem Dafoe), along with his gang of merciless biker friends, kidnaps rock singer Ellen Aim (Diane Lane). Ellen's former lover, soldier-for-hire Tom Cody (Michael Paré), happens to be passing through town on a visit. In an attempt to save his star act, Ellen's manager, Billy Fish (Rick Moranis), hires Tom to rescue Ellen. Billy and Tom, along with former soldier McCoy (Amy Madigan), battle through dangerous cityscapes, determined to get Ellen back.",70,70,"Streets of Fire"
