"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Joe Layton","Columbia Pictures","Columbia Pictures Corporation, Rastar Pictures","R","Comedy","English","Mar 12, 1982, Limited","Apr 16, 2012","1h 22m","Richard Pryor takes the stage at the infamous Hollywood Palladium in one of his first performances after a well-publicized battle with drugs. Older, wiser and funnier than ever, the venerable comic tells outrageous jokes and a number of moving stories about his personal past -- including one about a life-changing trip to Africa. Pryor's trenchant social commentary touches on an array of subjects, from prison and mobsters to hospitals and cocaine.",40,85,"Richard Pryor Live on the Sunset Strip"
