"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alfred Hitchcock","Charles Bennett, Joan Harrison, Ben Hecht, Robert Benchley, James Hilton","United Artists","Walter Wanger Productions, Inc.","Mystery & Thriller","English","Aug 16, 1940, Original","Nov 19, 2016","1h 59m","Crime reporter John Jones (Joel McCrea) is turning in nothing but dull copy. His editor, unhappy with his work, hopes a change of scenery will be the thing Jones needs to get back on track. Re-assigned to Europe as a foreign correspondent, Jones is very much out of his element. When he stumbles on a spy ring, he feels ill-equipped to unravel the truth alone and he seeks help from a beautiful politician's daughter (Laraine Day) and an urbane English journalist (George Sanders).",96,81,"Foreign Correspondent"
