"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Mick Jackson","Kevin Costner, Lawrence Kasdan, Jim Wilson","Lawrence Kasdan","Warner Bros. Pictures","Warner Bros., Tig Productions","R","Drama, Romance","English","Nov 25, 1992, Wide","Nov 6, 2022","Oct 1, 2009","$61.0K","2h 10m","Surround","Best-selling pop diva Rachel Marron (Whitney Houston) has a stalker whose obsession has risen to the level of disturbing threats. At the urging of her manager (Gary Kemp), Rachel hires former secret service agent Frank Farmer (Kevin Costner) as her bodyguard. Initially resented and treated with disdain for his hard-nosed security procedures, Farmer soon becomes an integral part of Rachel's inner circle. As they spend more time together, client and protector become closer still.",38,64,"The Bodyguard"
