"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Satyajit Ray","Asim Dutta, Nepal Dutta","Satyajit Ray","Drama","English","1h 50m","A recent college graduate struggles to find a job and moves back in with his family. The strain of living with his younger sister, revolutionary brother and widowed mother causes him to hallucinate.",100,93,"The Adversary"
