"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"James Bridges","James Bridges","Columbia","R","Drama","English","Mar 1, 2011","1h 59m","Surround","A Rolling Stone reporter (John Travolta) seduces an aerobics instructor (Jamie Lee Curtis) while doing a story on health clubs for singles.",18,28,"Perfect"
