"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Rodrigo Plá, Laura Santullo","Rodrigo Plá, Laura Santullo, Alejandro De Icaza, Sandino Saravia Vinay, Gabriela Maldonado","Laura Santullo, Rodrigo Plá, Laura Santullo, Rodrigo Plá","Outsider Pictures","BHD Films, Buenaventura","Drama","Spanish","Oct 14, 2022, Limited","1h 51m","Elena is a single mother who relies on Social Services. Her son Tom has behavioral issues and is stigmatized at school as a ""problem child"" in the border city of El Paso, Texas. An absent father further complicates their difficult relationship. Tom is diagnosed with Attention Deficit Hyperactivity Disorder (ADHD) and prescribed psychiatric medication, but a strange accident alerts his mother as to its side effects. When Elena refuses to continue administering the drugs to Tom, Social Services threaten to remove him from her custody.",90,NA,"The Other Tom"
