"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Maryam Moghadam, Behtash Sanaeeha, Maryam Moghaddam","Etienne de Ricaud, Gholamreza Mousavi","Mehrdad Kouroshnia, Maryam Moghaddam","Caractères Productions, Brot für die Welt","Drama","Persian","Feb 10, 2022","1h 45m","In a system that leaves no place to doubt, a quest of justice will blur the lines between two connected fate.",88,75,"Ballad of a White Cow"
