"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Anne Fontaine","Alain Sarde","Philippe Blasband, Jacques Fieschi, Anne Fontaine, François-Olivier Rousseau","Wellspring Media","France 2 Cinema, Canal+","Drama","French (France)","Sep 11, 2003, Original","May 2, 2006","$20.8K","1h 45m","Surround","Fanny Ardant, Emmanuelle Béart, and Gérard Depardieu star in this story of an unusual love triangle. When Catherine's husband is unfaithful, she doesn't want revenge -- she's curious. She wants to share the experience, but in secret, so hires an elite prostitute to seduce her husband and report back to Catherine. Her desire to remain in control of the situation is soon tested by other desires.",71,54,"Nathalie..."
