"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Billy Wilder","Charles K. Feldman, Billy Wilder","George Axelrod, Billy Wilder","20th Century Fox","20th Century Fox","Comedy","English","Jun 3, 1955, Original","Nov 25, 2015","1h 45m","In the midst of a summer heat wave, New Yorker Richard Sherman (Tom Ewell) ships his wife, Helen (Evelyn Keyes), and their son off to Maine for vacation. Left alone to work back in Manhattan, Richard encounters a gorgeous blonde model (Marilyn Monroe) who has moved into the apartment upstairs, and becomes immediately infatuated. While pondering infidelity, Richard dreams of his beautiful new neighbor -- but will his fantasies about her become a reality?",84,76,"The Seven Year Itch"
