"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Irving","Geoffrey Reeve, Jim Reeve","Scott Cherry","Geoff Reeve Films, Visionview","R","Drama","English","Jan 7, 2017","1h 38m","Dolby Stereo, Dolby Digital, Dolby A, Dolby SR","Scope (2.35:1)","Michael Caine stars as Billy ""Shiner"" Simpson, a small time boxing promoter with big ideas. In a crucial match which could lead to a place in the world title fight, Billy pits his only son, Eddie Golden Boy (Matthew Marsden), against Frank Spedding's (Martin Landau) American champion Michael ""Mikey"" Peck (Derrick Harmon). Simpson and his daughters' financial futures rest on the outcome of the fight, so when Golden Boy is defeated, Simpson's world disintegrates.",46,29,"Shiner"
