"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Hoffman","Rick Stevenson","Vestron Pictures, Wildwood Enterprises","R","Drama","English","Jan 22, 1988, Limited","Dec 1, 2008","$66.0K","1h 45m","Surround","An Idaho high-school athlete (Jason Gedrick) and cheerleader reunite years later with their friend (Kiefer Sutherland) and his reckless wife (Meg Ryan).",73,47,"Promised Land"
