"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Dallas Jackson","Greg Gilreath, Adam Hendricks, Dallas Jackson, John H. Lang","Dallas Jackson, Ken Rance, Gary Hardwick","Divide / Conquer, Blumhouse Productions","Horror, Mystery & Thriller","English","Apr 12, 2019, Limited","Apr 1, 2019","1h 26m","Years after a childhood prank goes horribly wrong, some South Central Los Angeles teens find themselves terrorized during homecoming weekend by a killer who is hellbent on revenge.",40,14,"Thriller"
