"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jean Renoir","Robert Hakim, Raymond Hakim","Paris Film Productions","Drama","French (France)","Nov 18, 2020","1h 40m","On board a train bound for the port city of Le Havre, France, railroad stationmaster Roubard (Fernand Ledoux) murders Grandmorin (Jacques Berlioz), who seduced his beautiful young wife, Severine (Simone Simon). Engineer Jacques Lantier (Jean Gabin), stuck in Le Havre while the train is being repaired, also begins a passionate affair with Severine, who tries to entice the handsome stranger to murder her controlling husband. However, Lantier has a secret urge of his own that changes everything.",94,82,"La Bête Humaine"
