"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Iris K. Shim","Zainab Azizi, Sam Raimi","Iris K. Shim","Stage 6 Films","Catchlight Studios, Stage 6 Films, Raimi Productions, Starlight Media","PG-13","Horror, Mystery & Thriller","English","Mar 18, 2022, Wide","$2.0M","1h 23m","Umma, which is the Korean word for ""mother,"" follows Amanda (Sandra Oh) and her daughter (Fivel Stewart) living a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",31,51,"Umma"
