"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jack Conway","Everett Riskin","Metro-Goldwyn-Mayer","Comedy","English","Aug 8, 1948, Limited","Jun 1, 2012","1h 39m","In London, crafty performer Julia Packett (Greer Garson) receives an invitation to her daughter's wedding in France. During the trip, Packett uses her feminine wiles to finagle money from a few hopeless men, and encounters a proposing acrobat (Cesar Romero). When Packett arrives, she is reunited with her daughter (Elizabeth Taylor) and her wealthy husband (Walter Pidgeon), although class conflicts with his family separated them years ago. Packett's scheming ways make for an interesting visit.",60,79,"Julia Misbehaves"
