"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Tom Schulman","Brad Krevoy, Steven Stabler, John Bertolli","Tom Schulman","Orion Pictures, Rank Organization","R","Comedy","English","Apr 1, 2017","$3.6M","1h 35m","Surround, Dolby Digital","Flat (1.85:1)","Mafioso Tommy (Joe Pesci) is transporting eight severed heads of recently executed rival mobsters to San Diego. When his duffel bag is mixed up with that of medical student Charlie (Andy Comeau), Tommy tracks down Charlie's friends Ernie (David Spade) and Steve (Todd Louiso). After kidnapping them, he goes after Charlie, who is vacationing in Mexico with his fiancée, Laurie (Kristy Swanson), and her hostile parents. Before Tommy can intervene, Laurie's mother (Dyan Cannon) finds the heads.",10,35,"8 Heads in a Duffel Bag"
