"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Howard Deutch","John Davis, Richard C. Berman","Mark Steven Johnson","Warner Bros.","PG-13","Comedy","English","Jun 1, 2009","$70.5M","1h 40m","Stereo, SDDS, Surround","Flat (1.85:1)","Elderly, angling and contentious friends Max (Walter Matthau) and John (Jack Lemmon) back-burner their bickering when their kids (Kevin Pollak, Daryl Hannah) get engaged, but fishing season opens a can of romantic worms as newcomer Maria (Sophia Loren) plans to turn their beloved bait shop into a restaurant. Botched matchmaking leads to some major romantic mix-ups, until an unexpected death in the family helps everyone realize that the most important thing in life is love.",21,62,"Grumpier Old Men"
