"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Deepak Rauniyar","Joslyn Barnes, Michel Merkt, Deepak Rauniyar, Tsering Rhitar Sherpa","Deepak Rauniyar, David Barker","Louverture Films","Drama","Nepali","Jan 23, 2018","1h 29m","An anti-regime partisan (Dayahang Rai) confronts physical, social and political obstacles after returning to his remote mountain village in Nepal for his father's funeral.",100,94,"White Sun"
