"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"John Lounsbery, Wolfgang Reitherman, Art Stevens","Wolfgang Reitherman","Buena Vista Pictures","Walt Disney Pictures","G","Kids & Family, Adventure, Animation","English","Jun 22, 1977, Original","Jan 1, 2014","$21.1M","1h 16m","Bernard and Miss Bianca, two New York City mice, are members of the Rescue Aid Society, an international team that operates beneath the United Nations and comes to the aid of those in need. After receiving word that Penny, a young orphan, has been abducted by Madame Medusa, an evil woman seeking a precious diamond, the two set out to bring her back home, with help from other animal friends.",79,68,"The Rescuers"
