"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Howard Hawks","Howard Hawks, Jesse L. Lasky, Hal B. Wallis","Harry Chandlee, Abem Finkel, John Huston, Howard Koch","Warner Bros. Pictures","Warner Brothers","War","English","Sep 27, 1941, Wide","Jan 1, 2009","2h 14m","Mono","Flat (1.37:1)","Prize-winning Tennessee marksman Alvin York (Gary Cooper), a recent convert to Christianity, finds himself torn between his non-violent beliefs and his desire to serve his country when recruited to fight in World War I. Kindly Major Buxton (Stanley Ridges) convinces York to engage in battle, where the pacifist's prowess with a rifle earns him honors as he continues to struggle with his decision to kill. Howard Hawks directs this adaptation of the real York's memoirs.",88,87,"Sergeant York"
