"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jay Lender, Micah Wright","Mark Lagrimas","Micah Wright, Jay Lender","Best Served Cold","Best Served Cold Productions, Warsong Entertainment","Horror, Mystery & Thriller","English","Mar 25, 2016, Limited","May 30, 2016","1h 35m","Crew members (Kris Lemche, David Alpay) of a reality TV show become embroiled in a centuries-old web of revenge and horror when Eastern European villagers attack a woman suspected of witchcraft.",47,35,"They're Watching"
