"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"William Dieterle, Max Reinhardt","Henry Blanke, Max Reinhardt","Charles Kenyon, Mary C. McCall Jr., William Shakespeare","MGM/UA Home Entertainment Inc., Warner Bros. Pictures, The Vitaphone Corporation","Warner Brothers","Comedy","English","Oct 16, 1935, Wide","Jan 1, 2009","2h 12m","In this classic screen adaptation of Shakespeare's fantastical play, the royal wedding plans of Theseus, the duke of Athens (Ian Hunter) and Hippolyta overlap with the antics of forest fairies, led by Oberon and Titania, and a ragtag troupe of actors. Meanwhile, young lovers, including Lysander (Dick Powell) and Hermia (Olivia de Havilland), deceive each other in amusing ways, and magic adds a mischievous element to this enchanted romantic comedy.",92,63,"A Midsummer Night's Dream"
