"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Kirk Jones","Mike Medavoy, Arnold Messer, David Thwaites","Shauna Cross, Heather Hach","Lionsgate Films","Phoenix Pictures, Lionsgate","PG-13 (Language|Crude and Sexual Content|Thematic Elements)","Comedy, Drama, Romance","English","May 18, 2012, Wide","May 23, 2014","$41.1M","1h 50m","Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",23,47,"What to Expect When You're Expecting"
