"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Spike Lee","Spike Lee","Kevin Willmott, Spike Lee","Roadside Attractions","40 Acres & A Mule Filmworks, Amazon Studios","R (Language|Drug Use|Strong Sexual Dialogue|Nudity|Some Violence|Strong Sexual Content)","Comedy, Drama","English","Dec 4, 2015, Limited","Feb 4, 2016","$2.6M","2h 7m","Dolby Digital","The girlfriend (Teyonah Parris) of a Chicago gang leader (Nick Cannon) persuades other frustrated women to abstain from sex until their men agree to end the senseless cycle of violence.",82,53,"Chi-Raq"
