"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Sofia Coppola","Sofia Coppola, Ross Katz","Sofia Coppola","Focus Features","Elemental Films, American Zoetrope","R (Some Sexual Content)","Comedy, Drama","English","Sep 19, 2003, Wide","Jun 15, 2012","$44.6M","1h 42m","Surround","A lonely, aging movie star named Bob Harris (Bill Murray) and a conflicted newlywed, Charlotte (Scarlett Johansson), meet in Tokyo. Bob is there to film a Japanese whiskey commercial; Charlotte is accompanying her celebrity-photographer husband. Strangers in a foreign land, the two find escape, distraction and understanding amidst the bright Tokyo lights after a chance meeting in the quiet lull of the hotel bar. They form a bond that is as unlikely as it is heartfelt and meaningful.",95,85,"Lost in Translation"
