"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Marcus Dunstan","Paige Pemberton, Paul Uddo","Patrick Melton, Marcus Dunstan","Blumhouse Television","Horror, Mystery & Thriller","English","Jun 3, 2022","1h 31m","Scope (2.35:1)","The dead will have this club for breakfast. Blumhouse Television and EPIX bring you the story of a high school field trip gone bloody awry. Seven misfit students must band together against a growing gang of unhuman savages. The group's trust in each other is tested to the limit in a brutal, horrifying fight to survive and they must take down the murderous zombie-creatures... before they kill each other first.",53,70,"Unhuman"
