"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alan J. Pakula","Alan J. Pakula, Keith Barish","Alan J. Pakula","Incorporated Television Company, Keith Barish Productions","R","Drama","English","Dec 8, 1982, Original","May 7, 2015","2h 30m","Stingo (Peter MacNicol), a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie (Meryl Streep) and her lover Nathan (Kevin Kline), he learns that Sophie is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",74,85,"Sophie's Choice"
