"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Lawrence Kasdan","Frank Galati","Warner Bros. Pictures","Warner Brothers/Seven Arts","PG","Drama","English","Jan 6, 1989, Original","Jul 28, 2008","$30.3M","2h 1m","Surround","After the murder of their young son, the marriage between Macon (William Hurt) and his wife Sarah (Kathleen Turner) disintegrates, and she moves out. After a freak accident puts him on crutches, Macon goes to stay with his quirky siblings at the family home, where he meets the spirited Muriel (Geena Davis), a dog trainer with a young son of her own, with whom he begins a friendship. When Sarah learns about this, she attempts a reconciliation and Macon is forced to make a decision.",82,60,"The Accidental Tourist"
