"Director","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anatole Litvak","Warner Brothers/Seven Arts","Drama","English","Sep 21, 1940, Limited","Nov 21, 2016","1h 41m","Truck driver Danny Kenny (James Cagney) gets into boxing to help his talented younger brother, Eddie (Arthur Kennedy), pay for music school. But when Danny's relationship with his girlfriend, Peggy Nash (Ann Sheridan), disintegrates, boxing becomes his life. After Danny's blows knock down opponent after opponent, he gets a shot at competing for the welterweight championship. But when a corrupt fight ends with Danny's vision getting damaged, his entire future is put into question.",80,74,"City for Conquest"
