"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Otto Preminger, John M. Stahl","William Perlberg","Philip Dunne, Ring Lardner Jr., Kathleen Winsor, Jerome Cady","20th Century Fox, Fox","20th Century Fox","Drama","English","Oct 22, 1947, Wide","Apr 29, 2014","2h 20m","Mono","Scope (2.35:1)","Left at a farmer's doorstep during the English Civil War, Amber St. Clair (Linda Darnell) -- a girl of noble birth -- grows up in a small village under the puritanical eye of her guardian. Wanting more out of life, she flees her home for London, following a traveling soldier, Bruce Carlton (Cornel Wilde). Once in the city, Amber and Bruce form a relationship, but Bruce soon leaves for the high seas. Alone and pregnant, Amber decides to continue her upward social climb.",18,52,"Forever Amber"
