"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Lina Rodriguez","Brad Deane, Lina Rodriguez","Lina Rodriguez","TimeLapse Pictures, Arbitrage Pictures, Rayon Verde, Ontario Creates, Téléfilm Canada","Drama","English","1h 58m","Having fled Colombia after her husband was murdered, an environmental lawyer rebuilds her life in Toronto with her tempestuous daughter, only to risk losing everything when her traumatic past resurfaces.",83,NA,"So Much Tenderness"
