"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Brian Levant","Bruce Cohen","William Hanna, Joseph Barbera, Deborah Kaplan, Harry Elfont, Jim Cash, Jack Epps Jr.","CIC-Taft Home Video, Universal Pictures","Universal Pictures, Hanna-Barbera Productions, Amblin Entertainment","PG (Innuendo|Brief Language)","Kids & Family, Comedy","English","Apr 28, 2000, Wide","Nov 10, 2014","$35.2M","1h 27m","Dolby Stereo, DTS, SDDS, Surround, Dolby Digital, Dolby SR","Flat (1.85:1)","Fred Flintstone, the boy from the wrong side of the rocks, courts the beautiful, young heiress Wilma Slaghoople. Along with best friend Barney Rubble, and his future fiancee Betty, Fred and Wilma head off for a romantic weekend in Rock Vegas, the hottest rock resort on the continent.",25,20,"The Flintstones in Viva Rock Vegas"
