"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alan Rudolph","David Blocker, W. Mark McNair, David Willis","Alan Rudolph, Kurt Vonnegut","West Video, Ecovideo [pt], Buena Vista Pictures, Les Films de l'Astre, Walt Disney Company Ltd. [gb], Warner Bros., Argentina Video Home, Tobis Filmkunst, Mikado, Budapest Film Rt.","Rational Packaging Company, Summit Entertainment, Rain City, Flying Heart Films, Sugar Creek Productions","R","Comedy, Drama","English","Sep 17, 1999, Wide","$175.4K","1h 50m","Surround, Dolby Digital","An unhappy car dealer (Bruce Willis) believes that a dime-store author/philosopher (Albert Finney) has the answers to life's important questions.",25,31,"Breakfast of Champions"
