"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Lean","Noël Coward","Noël Coward, Anthony Havelock-Allan, David Lean, Ronald Neame","United Artists, Cinema Classics, Classic Pictures Inc.","Two Cities Films Ltd., Cineguild","Fantasy","English","May 14, 1945, Original","Feb 24, 2017","1h 36m","Mono","Skeptical novelist Charles Condomine (Rex Harrison) invites self-proclaimed medium Madame Arcati (Margaret Rutherford) to his home for a séance, hoping to gather material for a new book. When the hapless psychic accidentally summons the spirit of Condomine's late wife, Elvira (Kay Hammond), his home and life are quickly turned into a shambles as his wife's ghost torments both himself and his new bride, Ruth (Constance Cummings). David Lean directed this adaptation of Noel Coward's hit play.",77,76,"Blithe Spirit"
