"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Arthur Hiller","Arnon Milchan, Michael G. Nathanson","Don Rhymer","PG","Kids & Family, Comedy","English","Mar 1, 2013","$3.3M","1h 32m","Surround","Buttoned-down company man Daniel Miller (David Paymer), who reluctantly drives the carpool for his children and their friends when his wife is ill, stops to pick up some breakfast -- and some thugs try to carjack him. To the rescue comes Franklin Laszlo (Tom Arnold), the struggling manager of a carnival who had been considering whether to rob a bank, but instead has opted to rob the robbers. Due to complications, Franklin has to take Daniel and the whole van full of kids along for his getaway.",13,40,"Carpool"
